County,Lat,Long
Salinas,18.010387,-66.256592
Lajas,18.011661,-67.040585
Maunabo,18.017889,-65.922235
Patillas,18.03174,-66.012242
Guayanilla,18.039942,-66.79186
Cabo Rojo,18.040993,-67.154391
Juana Diaz,18.050764,-66.494581
Ponce,18.059498,-66.613748
Penuelas,18.059645,-66.721572
Yabucoa,18.070399,-65.896289
Yauco,18.080374,-66.858814
Sabana Grande,18.08282,-66.943758
Coamo,18.097597,-66.36014
Cayey,18.102851,-66.14914
San German,18.111484,-67.038581
Vieques,18.123276,-65.440971
Villalba,18.127951,-66.473115
Aibonito,18.131361,-66.264131
Hormigueros,18.134532,-67.113972
Humacao,18.145211,-65.810174
San Lorenzo,18.147987,-65.976392
Maricao,18.171795,-66.942126
Cidra,18.173559,-66.161179
Unknown,18.175457,-67.336525
Adjuntas,18.180117,-66.754367
Las Piedras,18.187527,-65.869468
Barranquitas,18.201592,-66.30963
Jayuya,18.211446,-66.58878
Caguas,18.211615,-66.050779
Orocovis,18.215046,-66.433604
Juncos,18.223793,-65.909109
Comerio,18.224687,-66.221622
Naguabo,18.230637,-65.753897
Las Marias,18.23679,-66.98362
Aguas Buenas,18.251619,-66.126806
Ceiba,18.251818,-65.666416
Gurabo,18.266461,-65.979705
Lares,18.269035,-66.867236
Utuado,18.271214,-66.702984
Anasco,18.287985,-67.120611
Naranjito,18.288019,-66.252703
Ciales,18.28885,-66.516475
Corozal,18.304264,-66.327738
Culebra,18.31586,-65.28813
Morovis,18.316963,-66.420383
Fajardo,18.318373,-65.666866
San Sebastian,18.328646,-66.971214
Canovanas,18.328802,-65.887612
Rincon,18.335443,-67.23174
Trujillo Alto,18.336159,-65.998884
Luquillo,18.342114,-65.725097
Guaynabo,18.345114,-66.114523
Rio Grande,18.346329,-65.813742
Bayamon,18.34946,-66.168435
Aguada,18.360255,-67.175131
Toa Alta,18.362406,-66.246616
Florida,18.373715,-66.560488
Carolina,18.374986,-65.956831
Moca,18.377805,-67.080952
San Juan,18.386933,-66.061128
Arecibo,18.406631,-66.675077
Vega Alta,18.409346,-66.33725
Hatillo,18.410928,-66.796326
Camuy,18.418578,-66.860206
Manati,18.420473,-66.490461
Loiza,18.425688,-65.89943
Vega Baja,18.428262,-66.397924
Toa Baja,18.431446,-66.213553
Dorado,18.436115,-66.278669
Catano,18.437269,-66.143306
Quebradillas,18.439692,-66.926113
Barceloneta,18.445533,-66.560531
Isabela,18.44981,-67.005093
Aguadilla,18.459681,-67.120815
Washington,41.45961631,-71.61435303
Newport,41.5642026,-71.26569799
Kent,41.67106337,-71.57641596
Bristol,41.71018079,-71.28652315
Providence,41.87064746,-71.57753536
Beaufort,32.39226291,-80.72619758
Jasper,32.43171982,-81.02487495
Hampton,32.77419582,-81.13845571
Charleston,32.82487866,-79.96512315
Colleton,32.87582989,-80.67641292
Allendale,32.98837386,-81.35321066
Dorchester,33.0794369,-80.40502652
Berkeley,33.20222596,-79.94654523
Bamberg,33.21927586,-81.05659969
Barnwell,33.26679302,-81.43584352
Georgetown,33.43443342,-79.33202141
Orangeburg,33.4391073,-80.79886287
Aiken,33.54338026,-81.63645384
Williamsburg,33.62190129,-79.72767442
Clarendon,33.66610974,-80.21647898
Calhoun,33.66926881,-80.77722168
Edgefield,33.77221995,-81.96231108
Lexington,33.89665987,-81.27146426
McCormick,33.90161443,-82.30794338
Sumter,33.91826534,-80.37942316
Horry,33.9212828,-78.99555293
Saluda,34.00795823,-81.72713237
Richland,34.01791263,-80.90267209
Florence,34.02361754,-79.70189312
Marion,34.07859748,-79.36400756
Greenwood,34.15272415,-82.12715789
Lee,34.16393091,-80.25690731
Abbeville,34.22333378,-82.46170658
Newberry,34.28629098,-81.59935761
Darlington,34.33358335,-79.96027485
Kershaw,34.33988254,-80.58763164
Dillon,34.39007791,-79.37741872
Fairfield,34.39287073,-81.1195624
Laurens,34.48244419,-82.00490796
Anderson,34.51828081,-82.63959517
Marlboro,34.59905577,-79.67561152
Chesterfield,34.64137396,-80.1564014
Lancaster,34.68270843,-80.70513032
Union,34.68835752,-81.61730349
Chester,34.69249168,-81.1583216
Oconee,34.75225169,-83.06742317
Pickens,34.88807695,-82.72791551
Greenville,34.89502264,-82.37295012
Spartanburg,34.92960077,-81.99225984
York,34.97281497,-81.18085944
Cherokee,35.05122251,-81.61828622
Union,42.83112163,-96.6557828
Clay,42.91296147,-96.97656917
Bon Homme,42.98914167,-97.88592746
Yankton,43.00924485,-97.39467635
Todd,43.19338568,-100.7195503
Gregory,43.19419064,-99.18883902
Bennett,43.19486375,-101.6665572
Charles Mix,43.20660134,-98.58856175
Fall River,43.23929297,-103.5275691
Lincoln,43.27841182,-96.7203905
Turner,43.3109081,-97.14865776
Hutchinson,43.33449012,-97.75536441
Shannon,43.33749164,-102.5555498
Tripp,43.34459388,-99.8854891
Douglas,43.38520741,-98.36978007
Mellette,43.58078848,-100.7563186
McCook,43.6742571,-97.36863144
Minnehaha,43.67441641,-96.7910885
Hanson,43.6746384,-97.78715148
Davison,43.67490933,-98.14458906
Custer,43.67741105,-103.4534521
Jackson,43.69318385,-101.6255063
Brule,43.71756379,-99.08118954
Aurora,43.71757685,-98.56050467
Lyman,43.89522709,-99.85201878
Jones,43.96278565,-100.6940008
Pennington,44.0025835,-102.8240777
Lake,44.02193107,-97.12926365
Miner,44.02197882,-97.60992207
Moody,44.02266214,-96.67081159
Sanborn,44.02351092,-98.0909816
Jerauld,44.06637798,-98.62965972
Buffalo,44.07657829,-99.20814467
Haakon,44.29299053,-101.539099
Lawrence,44.35919441,-103.7929428
Kingsbury,44.36956169,-97.4913945
Brookings,44.36974375,-96.79079945
Hughes,44.39091534,-99.99661148
Stanley,44.41381872,-100.7349153
Beadle,44.41464384,-98.27858469
Hand,44.54708407,-99.00386459
Hyde,44.54747703,-99.48572582
Meade,44.56676791,-102.7162741
Hamlin,44.67385954,-97.18829593
Sully,44.71571812,-100.1278092
Deuel,44.75994309,-96.66943645
Clark,44.85834507,-97.72925109
Butte,44.90608745,-103.5079318
Spink,44.93837606,-98.34626602
Codington,44.97788119,-97.18827677
Ziebach,44.97881876,-101.6654622
Potter,45.06583079,-99.95498503
Faulk,45.07082625,-99.14535601
Dewey,45.15639647,-100.8709139
Grant,45.1723937,-96.77002276
Day,45.367281,-97.60737498
Edmunds,45.41846445,-99.21545423
Walworth,45.43019636,-100.0307514
Perkins,45.49049506,-102.4755586
Harding,45.58015551,-103.4958629
Brown,45.58994323,-98.35165355
Roberts,45.62975048,-96.94672673
Corson,45.70889983,-101.1970473
Marshall,45.75870838,-97.59855639
McPherson,45.76626028,-99.22118798
Campbell,45.77074915,-100.0510181
Polk,35.12245443,-84.52075859
Marion,35.12997174,-85.62265895
Lincoln,35.13738622,-86.58910106
Franklin,35.15634626,-86.09201039
Bradley,35.15739424,-84.857186
McNairy,35.17468549,-88.5647812
Hamilton,35.17670231,-85.16652245
Shelby,35.1864775,-89.89692423
Fayette,35.19615831,-89.41399032
Hardin,35.19732531,-88.18593755
Giles,35.20222469,-87.03992678
Hardeman,35.20772017,-88.99161161
Lawrence,35.21675201,-87.39787695
Wayne,35.23868267,-87.78644456
Moore,35.27724699,-86.36230578
Sequatchie,35.36979721,-85.41022136
Grundy,35.38433717,-85.72142731
Chester,35.42527478,-88.6095842
McMinn,35.42812616,-84.61520715
Monroe,35.44550387,-84.24902965
Marshall,35.45798777,-86.76420988
Coffee,35.49090731,-86.07311784
Tipton,35.501942,-89.73694895
Bedford,35.51123746,-86.45549096
Meigs,35.51558739,-84.81482914
Lewis,35.52853208,-87.49022694
Haywood,35.58332824,-89.28536625
Bledsoe,35.59942968,-85.20611967
Decatur,35.60048904,-88.11043779
Rhea,35.60536161,-84.93076643
Madison,35.61181957,-88.84076036
Maury,35.6187413,-87.07462444
Perry,35.63708728,-87.86139634
Henderson,35.65581134,-88.38600175
Warren,35.6728299,-85.77969117
Blount,35.68938198,-83.92847788
Van Buren,35.69864497,-85.45221699
Loudon,35.73939663,-84.31145275
Lauderdale,35.75893438,-89.6301591
Sevier,35.78077323,-83.52244332
Hickman,35.80609681,-87.47643507
Cannon,35.80990797,-86.05738983
Crockett,35.81830662,-89.14916269
Rutherford,35.84591405,-86.4107263
Roane,35.84923189,-84.52458689
Williamson,35.89099229,-86.89281867
Cocke,35.9278914,-83.11828725
White,35.92929884,-85.45591799
Cumberland,35.95271721,-84.99840585
Carroll,35.97366108,-88.45189331
DeKalb,35.97616272,-85.83689361
Gibson,35.99438059,-88.93358327
Knox,35.99508821,-83.94635435
Humphreys,36.03958805,-87.77992872
Jefferson,36.04818632,-83.45148924
Dyer,36.05931946,-89.41542855
Benton,36.07110411,-88.06849355
Unicoi,36.10890856,-82.43709629
Anderson,36.12684348,-84.19965764
Morgan,36.13248031,-84.64880098
Putnam,36.14005459,-85.50646123
Dickson,36.14669837,-87.35891709
Wilson,36.15496772,-86.29775884
Davidson,36.17007426,-86.78646056
Greene,36.17470125,-82.84691273
Hamblen,36.21990035,-83.26586179
Smith,36.25359775,-85.95411046
Cheatham,36.26136216,-87.08903581
Grainger,36.27469206,-83.51254721
Union,36.28590426,-83.83651902
Houston,36.28872054,-87.71878828
Carter,36.28969086,-82.12588974
Washington,36.29472368,-82.4945472
Weakley,36.29896232,-88.71990865
Henry,36.33160906,-88.30121797
Overton,36.34117832,-85.28989535
Lake,36.3418017,-89.48921915
Obion,36.35732446,-89.14921589
Jackson,36.36380466,-85.67239905
Fentress,36.38128818,-84.92870012
Trousdale,36.39026213,-86.16087954
Campbell,36.40355516,-84.1510856
Scott,36.42325673,-84.50360494
Hawkins,36.44355426,-82.94885298
Johnson,36.4552395,-81.84886538
Sumner,36.46824103,-86.45917204
Claiborne,36.48319149,-83.65947309
Montgomery,36.49609412,-87.38550661
Stewart,36.50235092,-87.83920548
Sullivan,36.51240691,-82.30412917
Robertson,36.52454807,-86.87346725
Hancock,36.52692871,-83.22375847
Macon,36.53157855,-86.00778595
Clay,36.55151008,-85.53930419
Pickett,36.55606529,-85.077633
Cameron,26.14524221,-97.48140372
Hidalgo,26.39418217,-98.18299696
Willacy,26.47411727,-97.61535848
Starr,26.56150059,-98.73892358
Kenedy,26.92601662,-97.66413984
Zapata,27.00156391,-99.16987152
Brooks,27.03103197,-98.21808402
Jim Hogg,27.04453923,-98.6968187
Kleberg,27.42435506,-97.69894948
Duval,27.68184592,-98.50864568
Jim Wells,27.73103938,-98.0904705
Nueces,27.736286,-97.5433285
Webb,27.7610369,-99.33237355
San Patricio,28.00880118,-97.51763891
Aransas,28.10556197,-96.9995047
Refugio,28.3238976,-97.15766311
La Salle,28.34453111,-99.09908775
Live Oak,28.35101362,-98.1246786
McMullen,28.35251708,-98.56769164
Bee,28.41761668,-97.74215593
Dimmit,28.42270064,-99.75645095
Calhoun,28.47048236,-96.61633945
Goliad,28.65696592,-97.42760647
Maverick,28.7429195,-100.3157686
Victoria,28.79780988,-96.96813006
Matagorda,28.81955746,-96.01230294
Zavala,28.86617238,-99.76050829
Frio,28.86751206,-99.10804207
Atascosa,28.89333001,-98.52730485
Karnes,28.90705334,-97.85960149
Jackson,28.95472367,-96.57749563
DeWitt,29.08101855,-97.3568117
Wilson,29.1732598,-98.08693082
Brazoria,29.18757369,-95.44563172
Wharton,29.27765923,-96.22319248
Kinney,29.34967888,-100.4186638
Medina,29.3557301,-99.11030298
Uvalde,29.35739637,-99.76229172
Lavaca,29.38508402,-96.93186692
Galveston,29.40167322,-94.90469073
Bexar,29.44928723,-98.52019748
Gonzales,29.45634206,-97.49424032
Fort Bend,29.52704478,-95.77219463
Guadalupe,29.58165339,-97.94786822
Colorado,29.622098,-96.5273805
Chambers,29.70972016,-94.67154501
Bandera,29.74619598,-99.24598147
Comal,29.80811278,-98.27647225
Brewster,29.81008251,-103.2520326
Real,29.83321503,-99.82018052
Caldwell,29.83668859,-97.61814775
Harris,29.85864939,-95.39339521
Fayette,29.87788372,-96.92076062
Jefferson,29.8832777,-94.16434171
Austin,29.88548725,-96.27736949
Val Verde,29.89149232,-101.1525205
Kendall,29.94414155,-98.7113588
Edwards,29.98202582,-100.304252
Presidio,29.99954402,-104.2408079
Waller,30.01058447,-95.99011759
Hays,30.05669873,-98.02944344
Kerr,30.06040006,-99.34930144
Bastrop,30.10370699,-97.31206354
Orange,30.11879481,-93.89412775
Liberty,30.15152688,-94.81205615
Washington,30.21498498,-96.40946246
Terrell,30.22429013,-102.0766732
Blanco,30.26640707,-98.3999852
Montgomery,30.30079133,-95.50572772
Lee,30.31120597,-96.97045773
Gillespie,30.31824095,-98.94676915
Hardin,30.33364686,-94.38931817
Travis,30.33432034,-97.7853562
Kimble,30.48678918,-99.74856473
Burleson,30.49273808,-96.62158484
Sutton,30.49856623,-100.5382014
Grimes,30.54579585,-95.98902499
San Jacinto,30.57933681,-95.16260304
Williamson,30.64655664,-97.6004854
Brazos,30.6636448,-96.30205577
Llano,30.70645047,-98.68475262
Jeff Davis,30.71490589,-104.1399973
Mason,30.71780434,-99.22629416
Crockett,30.72367027,-101.4134238
Walker,30.73872995,-95.57440968
Jasper,30.74685667,-94.02667579
Tyler,30.77031716,-94.37690895
Pecos,30.78097267,-102.7241261
Newton,30.78548982,-93.74408813
Milam,30.7858183,-96.97718698
Burnet,30.78801353,-98.181887
Polk,30.79472531,-94.8276624
Menard,30.88990665,-99.8204794
Schleicher,30.89740592,-100.5384842
Madison,30.96694679,-95.93003775
Robertson,31.02539637,-96.51272246
Bell,31.03736027,-97.4785025
Trinity,31.0879489,-95.1367187
San Saba,31.1577796,-98.81758731
McCulloch,31.1925468,-99.34682807
Lampasas,31.19531316,-98.24206613
Falls,31.25350609,-96.93630086
Angelina,31.25457347,-94.60901487
Leon,31.29872538,-95.9936328
Irion,31.30375559,-100.982439
Houston,31.31925973,-95.42226208
Reeves,31.32323325,-103.6903896
Concho,31.32635934,-99.86473038
Sabine,31.34318809,-93.85440451
Reagan,31.36607041,-101.5232659
Upton,31.36868194,-102.0423217
Coryell,31.39078397,-97.79936155
San Augustine,31.39457611,-94.17000399
Tom Green,31.40464436,-100.462443
Crane,31.43052248,-102.5143314
Culberson,31.44506775,-104.5185739
Hudspeth,31.45628381,-105.388178
Mills,31.49557106,-98.59272068
Ward,31.50999644,-103.0927909
Limestone,31.5454767,-96.58095444
McLennan,31.55255453,-97.20217694
Nacogdoches,31.62017125,-94.61803994
Freestone,31.70422788,-96.15072516
Hamilton,31.70470573,-98.11083887
Coleman,31.76736834,-99.45240766
El Paso,31.76980765,-106.2363275
Brown,31.77430356,-98.99907113
Shelby,31.79211404,-94.14550696
Anderson,31.81534745,-95.65354823
Sterling,31.82781912,-101.0500746
Runnels,31.8314342,-99.97616148
Cherokee,31.837258,-95.16559897
Loving,31.84947612,-103.5818571
Winkler,31.85008651,-103.0485163
Ector,31.86898877,-102.5429428
Midland,31.86904128,-102.0315682
Glasscock,31.86942909,-101.5207776
Coke,31.88911733,-100.5297533
Bosque,31.89978581,-97.63613524
Comanche,31.94854689,-98.55876441
Hill,31.99045053,-97.13423143
Navarro,32.04620681,-96.47428766
Rusk,32.10773545,-94.76176432
Panola,32.1639596,-94.30552481
Henderson,32.21128872,-95.85846587
Somervell,32.22236802,-97.77403489
Erath,32.23602653,-98.21773417
Callahan,32.29760619,-99.37326312
Taylor,32.30163422,-99.89007449
Nolan,32.30365282,-100.4060208
Andrews,32.30468633,-102.6376548
Martin,32.30600051,-101.9513518
Howard,32.30621324,-101.4356444
Mitchell,32.30623474,-100.9212058
Eastland,32.32743996,-98.83243566
Ellis,32.34894117,-96.79371841
Smith,32.37474036,-95.2717568
Johnson,32.37877812,-97.36615819
Hood,32.42990927,-97.83242024
Gregg,32.47940482,-94.81591935
Harrison,32.54935988,-94.36934071
Van Zandt,32.56483801,-95.83766469
Kaufman,32.5991417,-96.28734728
Stephens,32.73553157,-98.83631615
Shackelford,32.73587756,-99.35401337
Upshur,32.73706798,-94.93999853
Jones,32.73997145,-99.87861576
Gaines,32.74055318,-102.6353295
Dawson,32.74255572,-101.9477242
Fisher,32.74281316,-100.4019302
Borden,32.74363984,-101.4316509
Scurry,32.74613808,-100.9162664
Palo Pinto,32.75310985,-98.31319001
Dallas,32.76670599,-96.7779605
Tarrant,32.77143818,-97.29101614
Parker,32.77757172,-97.80500621
Wood,32.78722382,-95.38236368
Marion,32.79868409,-94.3566123
Rains,32.87109387,-95.79232691
Rockwall,32.89779518,-96.40771592
Camp,32.97195142,-94.97790104
Cass,33.07499881,-94.34646905
Morris,33.11304005,-94.73255695
Hunt,33.12351514,-96.08551032
Hopkins,33.14875072,-95.56351139
Yoakum,33.17320212,-102.8276433
Terry,33.17402785,-102.3354521
Franklin,33.17653242,-95.21917243
Lynn,33.17657705,-101.8162849
Young,33.17659707,-98.68790885
Throckmorton,33.17751417,-99.21226795
Haskell,33.17823584,-99.73037358
Stonewall,33.17906744,-100.2538401
Garza,33.17969345,-101.2984114
Kent,33.18104136,-100.7780939
Collin,33.18820114,-96.57264368
Denton,33.20521901,-97.11691153
Titus,33.21339719,-94.96797273
Wise,33.21570665,-97.65460265
Jack,33.23377248,-98.17283469
Delta,33.38570922,-95.66921122
Bowie,33.44626922,-94.41834132
Fannin,33.59564294,-96.10751083
Cochran,33.60425307,-102.8284499
Knox,33.60519951,-99.7422906
Hockley,33.60771256,-102.3431676
Lubbock,33.61008596,-101.8204789
Crosby,33.61431553,-101.3000364
Archer,33.61569967,-98.68754589
Dickens,33.61616822,-100.7788855
Baylor,33.61640794,-99.21352901
King,33.61643847,-100.2558057
Red River,33.61886692,-95.04841765
Grayson,33.62744998,-96.67753461
Cooke,33.63979567,-97.21240912
Lamar,33.66981763,-95.57404777
Montague,33.67521893,-97.72500958
Clay,33.78686685,-98.20771198
Foard,33.97308618,-99.7767797
Wichita,33.98842886,-98.7041034
Bailey,34.06854817,-102.8299707
Lamb,34.06859623,-102.3516289
Hale,34.07044901,-101.8268114
Floyd,34.07227468,-101.3031546
Motley,34.07408766,-100.779722
Cottle,34.07783319,-100.2785062
Wilbarger,34.07945812,-99.24178437
Hardeman,34.28944521,-99.74632408
Childress,34.5293041,-100.2077916
Parmer,34.52993409,-102.7844668
Castro,34.53016752,-102.2617243
Briscoe,34.53026962,-101.2084947
Swisher,34.53028891,-101.7349174
Hall,34.5307555,-100.6813852
Collingsworth,34.96489496,-100.2700111
Armstrong,34.96507426,-101.3574874
Donley,34.96517499,-100.8140093
Deaf Smith,34.96522957,-102.6054267
Randall,34.96585996,-101.8971322
Gray,35.40081878,-100.8129222
Wheeler,35.40114335,-100.2699514
Potter,35.40133773,-101.893964
Carson,35.40365929,-101.3542669
Oldham,35.40425596,-102.6027606
Hemphill,35.83764858,-100.2703577
Moore,35.83769242,-101.8930281
Roberts,35.83809685,-100.813175
Hutchinson,35.84006574,-101.3546643
Hartley,35.84008013,-102.6029022
Hansford,36.27743284,-101.3545796
Sherman,36.27751473,-101.8933156
Lipscomb,36.27783108,-100.2733151
Dallam,36.27787176,-102.6020725
Ochiltree,36.27829105,-100.8158184
Washington,37.28003525,-113.504698
Kane,37.28507306,-111.8861752
San Juan,37.62762978,-109.8033714
Garfield,37.85447192,-111.4418764
Iron,37.8590362,-113.2897381
Wayne,38.32335822,-110.9096801
Piute,38.33815254,-112.1249591
Beaver,38.35657051,-113.2342232
Sevier,38.74837146,-111.8050275
Grand,38.98103848,-109.5704487
Emery,38.99617072,-110.7013958
Millard,39.0729209,-113.1020328
Sanpete,39.37231946,-111.5758676
Carbon,39.64834818,-110.5872512
Juab,39.70208397,-112.7809245
Utah,40.1166722,-111.6657662
Uintah,40.12491499,-109.5174415
Duchesne,40.29772254,-110.425237
Wasatch,40.33110236,-111.1691419
Tooele,40.44862644,-113.1295715
Salt Lake,40.66616532,-111.9216011
Summit,40.86688146,-110.9535882
Daggett,40.88798265,-109.5121093
Davis,40.99001837,-112.1139997
Morgan,41.08830262,-111.5727723
Weber,41.27116049,-111.9145117
Box Elder,41.52106798,-113.0832816
Rich,41.63137678,-111.2445105
Cache,41.72330587,-111.7443667
Windham,42.986982,-72.71268875
Bennington,43.03519828,-73.09048868
Rutland,43.57723578,-73.03741676
Windsor,43.58010937,-72.58595157
Orange,44.00470222,-72.37640104
Addison,44.03217337,-73.14130877
Washington,44.27343241,-72.61604978
Chittenden,44.46322849,-73.08359212
Caledonia,44.46548598,-72.10314651
Lamoille,44.60353043,-72.64356694
Essex,44.72736416,-71.73579864
Grand Isle,44.7975824,-73.29679772
Orleans,44.82964024,-72.24562697
Franklin,44.85627605,-72.91249563
St. Thomas,18.3358,-64.8963
Danville City,36.58022376,-79.40395668
Bristol City,36.6163024,-82.16359122
Grayson,36.65677234,-81.23215889
Galax City,36.66601852,-80.91703124
Chesapeake City,36.67670048,-76.30545744
Greensville,36.67878901,-77.56351439
Mecklenburg,36.67882005,-78.36131056
Patrick,36.6801638,-80.2865648
Martinsville City,36.68212094,-79.86352771
Franklin City,36.6831435,-76.93859681
Martinsville City,36.68542395,-79.87634026
Emporia City,36.69455571,-77.53406129
Suffolk City,36.70155394,-76.63603554
Lee,36.70586667,-83.12606515
Scott,36.71466456,-82.60171704
Southampton,36.72231125,-77.10642712
Washington,36.72341572,-81.95666289
Carroll,36.73066666,-80.73455942
Virginia Beach City,36.73285734,-76.04566934
Brunswick,36.76366949,-77.8593436
Halifax,36.76654925,-78.93512622
Pittsylvania,36.81980341,-79.39731264
Smyth,36.84455636,-81.53344948
Portsmouth City,36.85914825,-76.35971629
Norfolk City,36.89934014,-76.26420872
Isle of Wight,36.90579348,-76.70842863
Wythe,36.91582035,-81.07834059
Sussex,36.92432914,-77.25791182
Floyd,36.9302126,-80.36738849
Russell,36.9302832,-82.10095486
Norton City,36.93357076,-82.62750411
Lunenburg,36.94618528,-78.24133319
Wise,36.9746148,-82.62410519
Franklin,36.99536167,-79.88023649
Charlotte,37.01909701,-78.66314092
Hampton City,37.03513786,-76.35879121
Pulaski,37.06474963,-80.71229738
Dinwiddie,37.07544585,-77.63451754
Newport News City,37.08166899,-76.51754109
Surry,37.11781893,-76.88450012
Tazewell,37.12191123,-81.56685568
Radford City,37.12222899,-80.5602732
Dickenson,37.12560977,-82.35124171
Bland,37.13128068,-81.13599391
Poquoson City,37.14259351,-76.35798148
Nottoway,37.1435975,-78.05065922
Montgomery,37.17746986,-80.37868691
Prince George,37.18497668,-77.22922187
Petersburg City,37.20530399,-77.39368102
Campbell,37.20553386,-79.09678609
Prince Edward,37.22554789,-78.43597949
York,37.24374789,-76.54412815
Colonial Heights City,37.26420587,-77.39609676
Buchanan,37.26818323,-82.03749726
Salem City,37.26865804,-80.06396753
Roanoke City,37.27791025,-79.96189766
Williamsburg City,37.28131268,-76.70905141
Salem City,37.2836193,-80.06219455
Hopewell City,37.29186313,-77.29754684
Bedford,37.3080028,-79.5281964
James City,37.31156958,-76.76950618
Giles,37.31234791,-80.70636931
Northampton,37.34062933,-75.87751591
Amelia,37.34081025,-77.98584649
Charles City,37.35358063,-77.05634116
Chesterfield,37.37373208,-77.5868014
Appomattox,37.37569884,-78.81340003
Lynchburg City,37.40021399,-79.19888138
Gloucester,37.40809042,-76.53524337
Mathews,37.44164146,-76.34098896
Craig,37.48133648,-80.21072274
New Kent,37.50694406,-76.99828634
Cumberland,37.51328851,-78.24398086
Richmond City,37.53255773,-77.47966921
Richmond City,37.53460572,-77.39326555
Powhatan,37.55016038,-77.91267882
Botetourt,37.55531756,-79.80982182
Buckingham,37.57242268,-78.52518834
Amherst,37.60308293,-79.14548696
Middlesex,37.63191998,-76.55064617
King William,37.70965316,-77.09384941
King and Queen,37.71044922,-76.88689628
Goochland,37.71714806,-77.90381514
Lancaster,37.71889653,-76.46400482
Buena Vista City,37.73484642,-79.35296097
Hanover,37.7583355,-77.49464673
Accomack,37.76707161,-75.63234615
Covington City,37.7824656,-79.98631446
Lexington City,37.78258621,-79.44262866
Alleghany,37.78636074,-80.00222498
Nelson,37.78790447,-78.88498513
Rockbridge,37.81204314,-79.44605905
Fluvanna,37.84157909,-78.27715475
Northumberland,37.89202088,-76.41949732
Essex,37.93357639,-76.94230311
Richmond,37.937575,-76.72920628
Louisa,37.97850256,-77.96274807
Albemarle,38.02080697,-78.55481085
Caroline,38.02679129,-77.34901405
Charlottesville City,38.03527919,-78.48569588
Bath,38.05852573,-79.73912095
Waynesboro City,38.06451466,-78.90293905
Westmoreland,38.11021557,-76.80213247
Staunton City,38.15965544,-79.05979937
Augusta,38.16404586,-79.12461614
Spotsylvania,38.18574462,-77.655399
Orange,38.24530219,-78.015604
King George,38.26818502,-77.15852768
Greene,38.29545894,-78.46525378
Fredericksburg City,38.2977863,-77.4922454
Highland,38.35799465,-79.56124594
Madison,38.41531222,-78.28220331
Stafford,38.41758738,-77.45917053
Harrisonburg City,38.43542574,-78.87536254
Culpeper,38.48199985,-77.9563087
Rockingham,38.51006137,-78.87260325
Page,38.61807452,-78.48797204
Rappahannock,38.68295619,-78.15826963
Prince William,38.70916224,-77.48713689
Fauquier,38.73564842,-77.80647472
Manassas City,38.7464321,-77.48509905
Manassas Park City,38.77058531,-77.44399307
Alexandria City,38.814003,-77.08183073
Fairfax,38.83677558,-77.27565836
Fairfax City,38.85157547,-77.2977964
Shenandoah,38.85905135,-78.56813762
Arlington,38.8767675,-77.10139853
Falls Church City,38.88485255,-77.17560759
Warren,38.90847745,-78.20280433
Loudoun,39.08990083,-77.63481877
Clarke,39.11271747,-77.99199425
Winchester City,39.17054517,-78.17325058
Frederick,39.20172582,-78.25974949
Clark,45.77568046,-122.4829204
Klickitat,45.87325839,-120.7913598
Skamania,46.02408726,-121.9164403
Asotin,46.18894415,-117.2022851
Cowlitz,46.19074721,-122.6782231
Walla Walla,46.23040051,-118.4775539
Benton,46.23946995,-119.5120834
Wahkiakum,46.2918004,-123.4250831
Columbia,46.29442881,-117.9051983
Garfield,46.43197502,-117.5454032
Yakima,46.45738486,-120.7380126
Franklin,46.53351425,-118.9018212
Pacific,46.55418369,-123.7285716
Lewis,46.57756476,-122.3925769
Whitman,46.90022523,-117.5241763
Thurston,46.9291895,-122.8290656
Adams,46.98299757,-118.5601734
Pierce,47.03892768,-122.1405958
Kittitas,47.12521214,-120.679439
Grays Harbor,47.14003705,-123.7820567
Grant,47.20753737,-119.4500749
Mason,47.35007586,-123.1863685
King,47.49137892,-121.8346131
Lincoln,47.57705241,-118.4194388
Spokane,47.62113146,-117.4046494
Kitsap,47.63479026,-122.6436061
Douglas,47.7361335,-119.692937
Jefferson,47.75003077,-123.5609704
Chelan,47.87046092,-120.6173956
Snohomish,48.04615983,-121.7170703
Clallam,48.04754642,-123.9226319
Island,48.14713305,-122.5216407
Stevens,48.40035475,-117.8542701
Ferry,48.4711431,-118.5154041
Skagit,48.48171488,-121.766131
Pend Oreille,48.53234021,-117.2741804
Okanogan,48.54855019,-119.7387224
San Juan,48.60182783,-122.96745
Whatcom,48.82227976,-121.7490018
McDowell,37.38002939,-81.65083669
Mercer,37.40481169,-81.11023142
Monroe,37.56274716,-80.54577965
Wyoming,37.612327,-81.54511071
Summers,37.65390597,-80.86009693
Mingo,37.73048351,-82.13338365
Raleigh,37.76936795,-81.2456041
Logan,37.8299889,-81.93528571
Greenbrier,37.9463652,-80.45335881
Boone,38.01974191,-81.69888019
Fayette,38.02974928,-81.08286634
Wayne,38.14901357,-82.42287994
Lincoln,38.172154,-82.07017953
Nicholas,38.29617706,-80.79759588
Pocahontas,38.32758728,-80.00993811
Kanawha,38.33860077,-81.52857054
Cabell,38.42424062,-82.23855912
Clay,38.46231092,-81.07652217
Webster,38.49370949,-80.4202023
Putnam,38.50782345,-81.9082131
Pendleton,38.68314479,-79.35084086
Braxton,38.70036159,-80.72011184
